tract_geoid,destination_id,proxy_min_minutes,proxy_max_minutes,proxy_count
13089021415,osm-way-275809609,70.38333333333334,86.01666666666667,5
13089021415,osm-way-343312205,79.53333333333333,83.06666666666666,5
13089021415,osm-way-348402902,41.983333333333334,47.983333333333334,5
13089021415,osm-way-34845384,61.1,61.1,5
13089021415,osm-way-366848935,79.36666666666666,100.61666666666666,5
13089021415,osm-way-388806051,62.9,62.9,5
13089021415,osm-way-40860251,50.2,50.2,5
13089021415,osm-way-40929757,28.9,41.21666666666667,5
13089021415,osm-way-41169860,50.56666666666667,55.2,5
13089021415,osm-way-494707290,66.55,76.96666666666667,5
13089021415,osm-way-494884355,50.28333333333333,54.083333333333336,5
13089021415,osm-way-494947781,46.016666666666666,48.9,5
13089021415,osm-way-51291333,42.61666666666667,68.61666666666666,5
13089021415,osm-way-51301407,44.9,67.01666666666667,5
13089021415,osm-way-51302619,49.11666666666667,53.583333333333336,5
13089021415,osm-way-51311379,81.83333333333333,87.05,5
13089021415,osm-way-61494982,51.21666666666667,55.1,5
13089021415,osm-way-692240855,68.98333333333333,76.3,5
13089021415,osm-way-886340463,39.4,45.21666666666667,5
13089021415,osm-way-933073925,19.366666666666667,32.666666666666664,5
13089021415,osm-way-98280771,51.166666666666664,53.46666666666667,5
13089021502,osm-node-10834410890,22.016666666666666,39.333333333333336,5
13089021502,osm-node-10834436435,39.06666666666667,63.06666666666667,5
13089021502,osm-node-11296519692,47.78333333333333,62.78333333333333,5
13089021502,osm-node-11803467005,53.18333333333333,75.11666666666666,5
13089021502,osm-node-11810428451,35.38333333333333,59.38333333333333,5
13089021502,osm-node-11874720088,49.63333333333333,64.63333333333334,5
13089021502,osm-node-12124841474,48.45,76.35,5
13089021502,osm-node-12136141359,35.78333333333333,59.78333333333333,5
13089021502,osm-node-1259091133,65.6,79.68333333333334,5
13089021502,osm-node-12619410960,40.88333333333333,64.88333333333334,5
13089021502,osm-node-12623995967,38.333333333333336,62.333333333333336,5
13089021502,osm-node-12776430676,40.56666666666667,64.56666666666666,5
13089021502,osm-node-12800526801,18.8,34.56666666666667,5
13089021502,osm-node-13019491858,33.766666666666666,57.766666666666666,5
13089021502,osm-node-13062596546,66.95,83.1,5
13089021502,osm-node-13070138146,37.1,61.1,5
13089021502,osm-node-13076662890,48.733333333333334,72.18333333333334,5
13089021502,osm-node-13132027046,43.11666666666667,58.11666666666667,5
13089021502,osm-node-13305337619,49.35,73.35,5
13089021502,osm-node-13305370788,36.45,60.45,5
13089021502,osm-node-13515490416,53.55,73.66666666666667,5
13089021502,osm-node-13599896277,52.96666666666667,76.96666666666667,5
13089021502,osm-node-14080656819,61.5,82.41666666666667,5
13089021502,osm-node-1595646778,69.35,94.58333333333331,5
13089021502,osm-node-1748936232,59.416666666666664,84.03333333333333,5
13089021502,osm-node-2277885174,37.583333333333336,61.583333333333336,5
13089021502,osm-node-358780362,21.533333333333335,38.9,5
13089021502,osm-node-358780376,23.816666666666663,41.13333333333333,5
13089021502,osm-node-367913112,57.2,72.2,5
13089021502,osm-node-367913209,84.55,84.55,5
13089021502,osm-node-367913219,53.28333333333333,73.36666666666666,5
13089021502,osm-node-367913232,73.86666666666666,103.05,5
13089021502,osm-node-367913236,64.28333333333333,84.98333333333333,5
13089021502,osm-node-367913237,64.96666666666667,79.13333333333334,5
13089021502,osm-node-367913244,70.31666666666666,92.3,5
13089021502,osm-node-367913251,61.516666666666666,83.53333333333333,5
13089021502,osm-node-367913254,55.016666666666666,70.01666666666667,5
13089021502,osm-node-367913296,36.166666666666664,66.16666666666667,5
13089021502,osm-node-367913297,35.18333333333333,52.81666666666667,5
13089021502,osm-node-367913299,56.63333333333333,71.63333333333334,5
13089021502,osm-node-367913320,83.76666666666667,89.46666666666667,5
13089021502,osm-node-4237695952,41.983333333333334,65.98333333333333,5
13089021502,osm-node-4864504354,56.93333333333333,76.93333333333334,5
13089021502,osm-node-7211662360,44.166666666666664,56.166666666666664,5
13089021502,osm-node-8113135530,43.7,67.7,5
13089021502,osm-node-871146178,41.88333333333333,56.88333333333333,5
13089021502,osm-node-8825648847,53.766666666666666,75.08333333333333,5
13089021502,osm-node-9462998941,33.78333333333333,57.78333333333333,5
13089021502,osm-relation-3612501,36.266666666666666,60.266666666666666,5
13089021502,osm-relation-3669728,66.46666666666667,94.88333333333334,5
13089021502,osm-relation-5675786,47.8,70.93333333333334,5
13089021502,osm-way-112921497,26.3,43.666666666666664,5
13089021502,osm-way-1221469441,43.96666666666667,55.96666666666667,5
13089021502,osm-way-1263059302,53.85,73.25,5
13089021502,osm-way-1311902697,36.11666666666667,60.11666666666667,5
13089021502,osm-way-173532783,55.166666666666664,74.91666666666667,5
